Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	train/cost_distance	train/cost_speed	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/lagrangian_1	loss/actor_safety_1	loss/actor_rew	loss/actor_total	loss/kl	loss/vf0	loss/vf1	loss/vf2	loss/vf_total	loss/total	loss/entropy	update/gradient_steps	test/reward	test/cost	test/length	test/cost_distance	test/cost_speed	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
20000	33.333333333333336	4192.0	-461.72816419614776	120.5	500.0	31.25	89.25	0.0992460689275817	3.7841500000000017	-0.0015066449538382713	7.977316666666671	-0.09319791165936714	0.03947965943445572	-0.002174346615937045	0.0737085869559684	58.975392580032334	5.543824744530214	8.722198449648344	73.24141640948437	18.308179702514252	2.8479843486068592	78.0	-339.6897309197773	0.0	500.0	0.0	0.0	83.32785367965698	9.189548015594482	108.81928015426	60.44310259819031	13.695203065872192	269.7660786938474	299.0	20000.0
40000	2.0	73.33333333333333	5564.333333333333	-372.42050186421386	18.975	500.0	9.549999999999999	9.425	0.8377666465888011	0.1937800000000001	0.00011549738037268609	0.18763499999999983	-0.002734336522049629	-0.00019939124751358432	-0.0016348541191370113	0.009489503548814891	3.8691860284560757	0.8305492236828194	0.40627978568753403	5.106015073641751	1.2748689101292527	2.8578710287045226	234.0	-246.52573677212837	0.0	500.0	0.0	0.0	173.97253942489624	18.22098994255066	109.76352033044537	120.4665355682373	35.285013914108276	256.81927488325886	298.0	40000.0
60000	2.0	113.33333333333333	6764.0	-349.45957551407196	33.05	500.0	7.2749999999999995	25.775	0.3794052137290446	0.5065166666666665	0.0002995217171732465	2.3404166666666657	-0.002908835501228979	0.008206823983022736	-0.0022560491226190273	0.01777256873628309	1.6877486070251866	0.7964837675293293	0.8571364170847801	3.3413687898562507	0.833086147203914	2.8589270705850707	468.0	-263.8796017921716	0.0	500.0	0.0	0.0	269.20467615127563	27.234711408615112	110.15354468015457	180.47950792312622	61.4904568195343	247.96465984450217	297.0	60000.0
80000	2.0	153.33333333333334	7522.0	-279.7258443551401	15.525	500.0	13.85	1.675	0.7248036602422397	1.1916416666666672	-0.010852493345737457	0.07429166666666667	-0.0003909817891332218	0.0017614565176777848	-0.003724080712618497	0.01009659634099111	0.3172952780484136	1.0702023643803293	0.04940046640838104	1.4368981101637752	0.35550044622654364	2.8446455572405434	702.0	-206.7655377610194	0.0	500.0	0.0	0.0	364.10646772384644	36.34301447868347	110.06241659855014	240.50859022140503	87.25486302375793	244.07846331836456	296.0	80000.0
100000	2.0	193.33333333333334	7658.0	-280.13088478404103	3.5500000000000003	500.0	3.5500000000000003	0.0	0.7545578589694242	0.4432500000000002	-0.0011519397938209168	0.01662499999999999	-4.419926112976285e-05	-0.01000082899684993	-0.008636808702449884	0.010003204969390741	0.1446198570088316	0.2813263854507404	0.0010787945009327901	0.42702503786541746	0.09811945055396518	2.8378818080975465	1014.0	-258.94345909098803	0.0	500.0	0.0	0.0	467.17310190200806	46.06199836730957	108.54935038051941	300.51976203918457	120.59134149551392	237.46702274204046	295.0	100000.0
120000	2.0	233.33333333333334	7978.666666666667	-241.1092481260199	8.225000000000001	500.0	8.225000000000001	0.0	0.5840888674277689	1.1820142857142864	-0.006538672648065789	0.01469642857142856	-9.500860962874963e-06	-0.006805444985283571	-0.007525179214125489	0.013442373333068983	0.1064703659369395	0.44653693080927476	0.0002623342633152065	0.5532696297590116	0.130792227972831	2.807166973749796	1306.5	-218.074062868076	0.0	500.0	0.0	0.0	566.9403567314148	55.14744019508362	108.79924759472152	360.7535274028778	151.03938913345337	234.4698336431185	294.0	120000.0
140000	2.0	273.3333333333333	8488.666666666666	-224.34103901125758	15.9	500.0	12.35	3.55	0.37323024497565516	1.1765624999999997	0.0015052765128740044	0.5468999999999999	-0.003976542814697471	-0.003513362857539994	-0.0022030281227976884	0.008296949983513257	0.18644392987092323	1.2031246735117374	0.18276097567641986	1.5723295777271957	0.390879365806587	2.7728524811756903	1599.0	-200.77820570850014	0.0	500.0	0.0	0.0	670.2991979122162	64.22568106651306	108.99066983424741	420.869558095932	185.20395874977112	230.9950791590879	293.0	140000.0
160000	2.0	313.3333333333333	10754.333333333334	-209.30710093257437	66.85	500.0	66.85	0.0	0.13034743754919215	6.68381	-0.025212677298352512	0.014274999999999977	-5.15524554449106e-05	0.007909043719514442	-0.002208548585368588	0.01342590350705461	0.06342998855771159	2.3941906005908264	0.000286028371826829	2.4579066047301645	0.6122681035445289	2.7634037983723165	1833.0	-201.20905212283898	0.0	500.0	0.0	0.0	761.0763537883759	73.28289103507996	109.16599887101154	480.94692158699036	206.84654116630554	232.62797433332145	292.0	160000.0
180000	2.0	353.3333333333333	12311.666666666666	-224.36859704438797	31.724999999999998	500.0	31.724999999999998	0.0	0.2944357014447489	2.7454500000000013	-0.010517072243243851	0.01200833333333331	5.697690224993632e-06	0.0017729633822081963	-0.002751444768126817	0.017095987057675507	0.07857607329725962	2.313768643471932	0.012101314762186767	2.4044460376613164	0.5983600650205569	2.761559979528444	2028.0	-189.71348257571327	0.0	500.0	0.0	0.0	856.2917234897614	82.30316352844238	109.35181120820191	541.4793119430542	232.50924801826477	232.56157689074334	291.0	180000.0
200000	2.0	393.3333333333333	14639.333333333334	-251.93500188647715	71.75	500.0	17.6	54.15	0.14432819281411663	2.519412500000002	-0.006167860515676859	7.107537499999999	-0.05605030578608885	0.01166775263472794	-0.004878450594179388	0.022505531762129605	0.8711060615113146	2.400783866261825	0.8543931008435977	4.126283022455679	1.0266923065751026	2.756065180668464	2223.0	-231.04670100195074	233.5	500.0	0.0	233.5	943.022716999054	91.54002857208252	109.24182738402331	601.4520936012268	250.03059482574463	234.8843995518921	290.0	200000.0
