Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	train/cost_speed	loss/kl	loss/entropy	loss/rew_loss	loss/cost_loss	loss/optim_A	loss/optim_B	loss/optim_C	loss/optim_Q	loss/optim_R	loss/optim_S	loss/optim_lam	loss/optim_nu	loss/optim_case	loss/step_size	loss/vf0	loss/vf1	loss/vf_total	update/gradient_steps	test/reward	test/cost	test/length	test/cost_speed	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
42020	20.0	21702.0	-2092.7404947967357	1085.1	2101.0	1085.1	0.006927308160811663	1.8398018777370453	0.0003838422072810488	1085.0887451171875	0.001105937517422717	-122424638.0	1083.0887451171875	0.0004964747786289081	0.0010383705157437362	0.004074111231602728	8.92304001354205e-07	1.4433748424053192	0.25	0.06198183730782512	140.78093194961548	0.11988490261137486	140.9008173942566	4.0	-2447.2010227117275	800.5	2101.0	800.5	177.57898426055908	26.830963611602783	156.61010393912528	115.62027764320374	35.12774300575256	278.74329506356224	199.0	42020.0
84040	2.0	40.0	37588.0	-2105.6154484268013	794.3	2101.0	794.3	0.006789168808609247	1.8396775424480438	-0.001134893083577282	794.2862091064453	-0.002233531035017222	-22463564.5	792.2862091064453	-0.0013636209769174457	0.0019013301352970302	0.02965970430523157	0.0	0.8390022367238998	0.0	0.07504618018285963	32.93094301223755	0.07917644456028938	33.01011872291565	8.0	-1829.59696815708	322.0	2101.0	322.0	355.84523272514343	53.53358292579651	156.98556944430334	231.60171175003052	70.7099380493164	277.9912717746068	198.0	84040.0
126060	2.0	60.0	59803.0	-2708.536234454803	1110.75	2101.0	1110.75	0.007083239732310176	1.838807076215744	0.0008978086973918664	1110.7454833984375	0.0007843876810511574	-410949168.0	1108.7454833984375	0.000947967084357515	0.0007109621510608122	0.0032661224831826985	0.0	2.5622132420539856	0.0	0.056460074339041384	28.080525159835815	0.05415848828852177	28.134684085845947	12.0	-2806.5142673910414	1317.0	2101.0	1317.0	529.9358596801758	80.12626004219055	157.32669905424638	344.4950330257416	105.31456661224365	280.2519112563523	197.0	126060.0
168080	2.0	80.0	83348.0	-2688.415702976666	1177.25	2101.0	1177.25	0.006511773797683418	1.8459019660949707	0.0010124898392795956	1177.2474365234375	0.0010851759579963982	-1155921600.0	1175.2474365234375	0.0012477575801312923	0.0003628918348113075	0.0013464113872032613	0.0	4.035108029842377	0.0	0.08563140364541177	17.68571674823761	0.03888659831136465	17.724602937698364	16.0	-3541.330630385769	1655.0	2101.0	1655.0	704.6095993518829	107.06289649009705	156.99182957893058	458.7331385612488	138.8135643005371	281.28345315107083	196.0	168080.0
210100	2.0	100.0	114237.0	-2944.189532309604	1544.45	2101.0	1544.45	0.0072338462341576815	1.8688256740570068	0.0003086457217431615	1544.4463806152344	0.0016637285298202187	-1322146784.0	1542.4463806152344	0.0019453061686363071	0.0007089166902005672	0.0018035408284049481	0.0	3.3328625559806824	0.0	0.05552006320354427	30.02502751350403	0.02906697802245617	30.054095029830933	20.0	-3437.361395455612	1627.5	2101.0	1627.5	880.5133638381958	133.54924178123474	157.32024921875785	572.0769829750061	174.88713908195496	281.2718761129178	195.0	210100.0
252120	2.0	120.0	144776.0	-3163.071993985931	1526.95	2101.0	1526.95	0.007370949722826481	1.8712995648384094	0.0004462820481303531	1526.9481811523438	0.0023722679761704057	-1187918464.0	1524.9481811523438	0.00250063618295826	0.0004913875018246472	0.001963382470421493	0.0	3.195129871368408	0.0	0.05495929797541507	19.135092854499817	0.022538393270224333	19.157631397247314	24.0	-3790.0407763350677	1819.0	2101.0	1819.0	1054.5590181350708	160.15334105491638	157.42412761376508	685.0742385387421	209.33143854141235	281.88550951852426	194.0	252120.0
294140	2.0	140.0	176138.0	-3273.2746232216173	1568.1	2101.0	1568.1	0.0065432952251285315	1.876964032649994	-0.0009525290016751953	1568.0968933105469	0.0025291332858614624	-1682625536.0	1566.0968933105469	0.0025433421251364052	9.137801134784239e-05	0.0016122177185025066	0.0	3.6653178334236145	0.0	0.046956803334991984	11.332494735717773	0.018085782881826162	11.35058057308197	28.0	-4134.897847846154	1883.0	2101.0	1883.0	1227.1203396320343	186.59807324409485	157.63292454538163	798.0941052436829	242.4281611442566	282.68496456214746	193.0	294140.0
336160	2.0	160.0	204932.0	-3106.8928386894827	1439.7	2101.0	1439.7	0.006582868983969092	1.848781168460846	-3.3034406570209285e-06	1439.6985778808594	0.022071457759011537	1207914944.0	1437.6985778808594	0.00037483650521608075	-0.0007140102607081644	0.0004844712602789513	0.0	-2.218145847320556	0.25	0.10125653835776005	8.69800889492035	0.014902410563081503	8.712911486625671	32.0	-4071.814255084757	1890.5	2101.0	1890.5	1398.254423379898	213.4858558177948	157.46242237560915	910.9161350727081	273.85243248939514	283.7347387530005	192.0	336160.0
378180	2.0	180.0	226395.0	-2665.1024654422827	1073.15	2101.0	1073.15	0.00646134780254215	1.7991643249988556	-0.0016953542043403047	1073.1472778320312	0.002440450305584818	-923920544.0	1071.1472778320312	0.002479523769579828	-8.863395123626105e-05	0.0014280199975473806	0.0	3.944989025592804	0.0	0.07124286503492534	14.633676648139954	0.012514994712546468	14.646191716194153	36.0	-2851.016313973438	961.0	2101.0	961.0	1570.3569750785828	240.3140788078308	157.36905714226376	1023.9032266139984	306.13966965675354	284.336693997135	191.0	378180.0
420200	2.0	200.0	256475.0	-3338.5225980015116	1504.0	2101.0	1504.0	0.007084916578605771	1.8006549775600433	-0.00037335348703826376	1503.9980163574219	0.003004112106282264	-6378951424.0	1501.9980163574219	0.0032763579511083663	0.00021933097741566598	0.0005262355116428807	0.0	7.277424454689026	0.0	0.08897767916278765	5.429022312164307	0.010707235196605325	5.439729571342468	40.0	-3263.722043407878	1494.5	2101.0	1494.5	1744.1037526130676	267.01616859436035	157.36874744778098	1137.6777114868164	339.40987253189087	284.4787299997223	190.0	420200.0
