Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	loss/rescaling	loss/actor_rew	loss/actor_total	loss/kl	loss/vf0	loss/vf_total	loss/total	loss/entropy	update/gradient_steps	test/reward	test/cost	test/length	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
42020	20.0	0.0	-1468.4054809100599	0.0	2101.0	1.0	-0.00036528211572525574	-0.00036528211572525574	0.004572503341123367	8.963420400305129	8.963420400305129	2.240489825038464	2.855638587256756	656.0	-1505.9928866039022	0.0	2101.0	119.39728331565857	23.490039825439453	178.88432847394668	76.66981244087219	19.237431049346924	438.13166212294817	199.0	42020.0
84040	nan	40.0	0.0	-1428.079667295492	0.0	2101.0	1.0	-0.0007708830239496865	-0.0007708830239496865	0.0030210276516566105	3.213490159830038	3.213490159830038	0.8026016593694972	2.880149926354244	1312.0	-1542.000617030561	0.0	2101.0	240.57431530952454	47.09585118293762	178.44459307797135	154.22429704666138	39.25416707992554	434.3635886266662	198.0	84040.0
126060	nan	60.0	0.0	-1180.8908209691547	0.0	2101.0	1.0	-0.0010640324152318944	-0.0010640324152318944	0.002987813971874236	0.9503644399867374	0.9503644399867374	0.2365270785919232	2.88919644275816	1968.0	-1205.0941992532798	0.0	2101.0	362.0681850910187	70.6994194984436	178.30415142627177	230.852694272995	60.51607131958008	432.64760978625765	197.0	126060.0
168080	nan	80.0	0.0	-1333.4724058037323	0.0	2101.0	1.0	-0.0006254898301826531	-0.0006254898301826531	0.002712926575729463	0.9300928867603768	0.9300928867603768	0.2318977317772805	2.9065030478849634	2624.0	-1652.5192343814842	0.0	2101.0	482.80860900878906	94.2056303024292	178.41821073794765	307.84123373031616	80.7617449760437	432.5237046806229	196.0	168080.0
210100	nan	100.0	0.0	-1262.7666873483233	0.0	2101.0	1.0	-0.0013182717969956262	-0.0013182717969956262	0.0031506708669107077	0.6453374512039299	0.6453374512039299	0.16001609125367675	2.920699938768296	3280.0	-1090.6627577045917	0.0	2101.0	603.2727990150452	118.1039206981659	177.8941789214139	384.76081895828247	100.4080593585968	433.04508881292463	195.0	210100.0
252120	nan	120.0	0.0	-1045.9382293111698	0.0	2101.0	1.0	-0.00044916561082794846	-0.00044916561082794846	0.0018846093771571753	0.2075943828293509	0.2075943828293509	0.05144943016234824	2.9212800366122558	3936.0	-1046.5676774111544	0.0	2101.0	722.4102787971497	141.98690104484558	177.56567552690626	461.1515836715698	119.27179408073425	434.372579850828	194.0	252120.0
294140	nan	140.0	0.0	-1001.5610850466425	0.0	2101.0	1.0	-0.000378346001703105	-0.000378346001703105	0.0017742458990031137	0.16500985883062766	0.16500985883062766	0.04087411900542146	2.921243053383947	4592.0	-818.3307791507387	0.0	2101.0	842.4552536010742	165.97007060050964	177.2247242745324	537.5094952583313	138.97568774223328	434.80627128496104	193.0	294140.0
336160	nan	160.0	0.0	-1026.1880232457565	0.0	2101.0	1.0	-0.0023284103590412966	-0.0023284103590412966	0.004114044009084622	0.11288432351302187	0.11288432351302187	0.02589267051974655	2.9189935639137197	5248.0	-815.5241869292149	0.0	2101.0	961.9132361412048	189.86905241012573	177.0483371212488	613.9682302474976	158.07595348358154	435.4154944545147	192.0	336160.0
378180	nan	180.0	0.0	-968.2460835661038	0.0	2101.0	1.0	-0.0008574917952589709	-0.0008574917952589709	0.0025381324289255837	0.09564360814231526	0.09564360814231526	0.02305341028095871	2.9053598755016568	5904.0	-895.719876719402	0.0	2101.0	1081.9132821559906	213.7100532054901	176.9593869486177	690.0417144298553	178.16151452064514	435.58925766395816	191.0	378180.0
420200	nan	200.0	0.0	-954.8166525676003	0.0	2101.0	1.0	-0.0010895196587293087	-0.0010895196587293087	0.002694453526978243	0.055361210804421225	0.055361210804421225	0.012750782960565867	2.898132668035783	6560.0	-830.9069016572955	0.0	2101.0	1201.8911776542664	237.52063965797424	176.91094155231352	766.6290950775146	197.74144291877747	435.7246343019405	190.0	420200.0
