Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	train/cost_speed	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/actor_rew	loss/actor_total	loss/kl	loss/vf0	loss/vf1	loss/vf_total	loss/total	loss/entropy	update/gradient_steps	test/reward	test/cost	test/length	test/cost_speed	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
3000	1519.867549668874	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0020397949817049983	-0.0020397949817049983	0.00023115536764111352	5.338873549845579e-06	7.317355746178317e-05	7.851243151334208e-05	-0.002020166873096843	1.8335791889932593	301.0	0.0	0.0	1.0	0.0	29.764420986175537	0.016997814178466797	117.66218756136561	11.594788074493408	18.152635097503662	100.84907128440186	599.0	3000.0
6000	2.0	4519.867549668874	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0017199827020349526	-0.0017199827020349526	-0.0003357979326259887	1.0637729798331407e-08	1.0473357341297027e-08	2.1111087092536484e-08	-0.0017199774249249853	1.8545789897441867	901.0	0.0	0.0	1.0	0.0	59.53765845298767	0.0361025333404541	110.79554895162622	23.142164707183838	36.35939121246338	100.83769923769036	598.0	6000.0
9000	2.0	7519.867549668874	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0017467040927182586	-0.0017467040927182586	-6.233892366926335e-05	8.851090560550371e-07	2.9028646671548386e-09	8.880119258185605e-07	-0.001746482088822269	1.8703724778753297	1500.24	0.0	0.0	1.0	0.0	89.29636430740356	0.05537152290344238	108.35894852418782	34.74516439437866	54.49582839012146	100.850514087548	597.0	9000.0
12000	2.0	10519.867549668874	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.001624575027223751	-0.001624575027223751	0.000222308093253787	2.0414265834064095e-07	8.330720859909638e-10	2.0497572858528086e-07	-0.0016245237821629155	1.8492888291676846	2100.0	0.0	0.0	1.0	0.0	119.03877425193787	0.07370281219482422	108.54402650000647	46.31840109825134	72.6466703414917	100.86994320915544	596.0	12000.0
15000	2.0	13519.867549668874	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0012146629327767198	-0.0012146629327767198	0.00023481759561718747	7.925202898140252e-07	2.8873744524366784e-10	7.928090201077722e-07	-0.0012144647317245928	1.8227397255102806	2700.0	0.0	0.0	1.0	0.0	148.8875343799591	0.09157061576843262	109.20533749918636	57.90901970863342	90.88694405555725	100.80918608633596	595.0	15000.0
18000	2.0	16519.867549668874	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0013028335797554734	-0.0013028335797554734	5.544253237227763e-06	3.1409208952013893e-08	4.202723646902266e-10	3.182948128695647e-08	-0.001302825625550399	1.8065318177143732	3300.0	0.0	0.0	1.0	0.0	178.62589359283447	0.11500334739685059	104.3447888398475	69.45988821983337	109.05100202560425	100.83418426322056	594.0	18000.0
21000	2.0	19519.867549668874	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0013608328955142736	-0.0013608328955142736	0.00010643781637251501	8.4353829646916e-07	2.0752215577988264e-06	2.9187598753921412e-06	-0.0013601032037589096	1.7941523883740116	3900.0	0.0	0.0	1.0	0.0	208.3953046798706	0.13349437713623047	104.87333099964995	80.9859836101532	127.27582669258118	100.83461758770797	593.0	21000.0
24000	2.0	22519.867549668874	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.001056753739372655	-0.001056753739372655	0.0001369254296567609	9.54821206477913e-07	1.3345901882145614e-07	1.088280231099636e-06	-0.0010564816669825267	1.7996265457073852	4500.0	0.0	0.0	1.0	0.0	238.90913009643555	0.1517033576965332	105.46899055462131	92.96150827407837	145.79591846466064	100.52043334451777	592.0	24000.0
27000	2.0	25519.867549668874	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0011606832951155468	-0.0011606832951155468	0.00010775373864324444	2.7214384962688993e-09	1.0345863013516707e-09	3.756024800997499e-09	-0.0011606823567074684	1.7841755419969554	5100.0	0.0	0.0	1.0	0.0	268.7173969745636	0.16963529586791992	106.10999266340784	104.57333970069885	163.97442197799683	100.54077468835575	591.0	27000.0
30000	2.0	28519.867549668874	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0011263940740471451	-0.0011263940740471451	7.1535733195560076e-06	7.311978139232232e-08	1.1297449896053684e-07	1.86094280029969e-07	-0.0011263475464744588	1.7796333481868105	5700.0	0.0	0.0	1.0	0.0	298.27300453186035	0.18900346755981445	105.81816438722504	116.03139543533325	182.05260562896729	100.64277147678455	590.0	30000.0
33000	2.0	31519.867549668874	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.001763731281992265	-0.001763731281992265	2.6157517807709105e-06	3.93947549901241e-07	5.399509131697127e-07	9.338984640542665e-07	-0.0017634978082770975	1.7602997918923688	6300.0	0.0	0.0	1.0	0.0	327.8168349266052	0.2050461769104004	107.29290509821796	127.51316809654236	200.09862065315247	100.72897598081546	589.0	33000.0
36000	2.0	34519.867549668874	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0011467979407535616	-0.0011467979407535616	0.00010998429413840924	5.635654060702495e-07	4.839149493202082e-07	1.0474803523574661e-06	-0.0011465360720148505	1.7589202713966372	6900.0	0.0	0.0	1.0	0.0	357.4101071357727	0.22095394134521484	108.61992256794727	138.99857544898987	218.19057774543762	100.7869350959945	588.0	36000.0
39000	2.0	37519.867549668874	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.001394244848689614	-0.001394244848689614	-0.00016896469908715515	7.669994700465942e-07	3.065285132859467e-07	1.0735279867267003e-06	-0.0013939764682081505	1.7676999557018278	7500.0	0.0	0.0	1.0	0.0	387.1012542247772	0.2395784854888916	108.52393505595279	150.4848861694336	236.37678956985474	100.81122645573883	587.0	39000.0
42000	2.0	40519.867549668874	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.001065972081712988	-0.001065972081712988	0.00018973578038147313	2.490896825545209e-08	2.560044725368839e-07	2.809134397006401e-07	-0.0010659018497373828	1.7962824910879154	8100.0	0.0	0.0	1.0	0.0	416.86708974838257	0.25549745559692383	109.59013245193788	161.99947023391724	254.6121220588684	100.81332535385455	586.0	42000.0
45000	2.0	43519.867549668874	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0007715959184128916	-0.0007715959184128916	3.406383124229252e-05	2.056800980010636e-07	2.0703934756669434e-07	4.127194463054056e-07	-0.0007714927434132858	1.8174709399541222	8700.0	0.0	0.0	1.0	0.0	446.6502959728241	0.2732677459716797	109.78244027053626	173.5434091091156	272.8336191177368	100.81163938644852	585.0	45000.0
48000	2.0	46519.867549668874	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0005975820861566105	-0.0005975820861566105	-4.8933429469381425e-05	1.650071396127609e-07	6.258057900183217e-07	7.908129217834565e-07	-0.0005973843832456001	1.8276742307345089	9300.0	0.0	0.0	1.0	0.0	476.286248922348	0.28955960273742676	110.51265334487168	185.0459122657776	290.950777053833	100.84103750513722	584.0	48000.0
51000	2.0	49519.867549668874	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.000614948061795414	-0.000614948061795414	-6.178102574286474e-06	1.56524327849226e-07	1.8218256715024622e-09	1.5834615483092025e-07	-0.0006149084771077181	1.8400211952130008	9900.0	0.0	0.0	1.0	0.0	505.9152171611786	0.3063185214996338	110.99557360602059	196.49936366081238	309.1095349788666	100.86847786345041	583.0	51000.0
