Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	train/cost_speed	loss/rescaling	loss/actor_rew	loss/actor_total	loss/kl	loss/vf0	loss/vf1	loss/vf_total	loss/total	loss/entropy	update/gradient_steps	test/reward	test/cost	test/length	test/cost_speed	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
120020	20.0	88311.0	-12493.229213280114	4415.55	6001.0	4415.55	1.0	0.011068523526549924	0.011068523526549924	0.0194229028539923	166.27068025332235	17.788531286899882	184.05921278978002	46.02587167039893	1.834850746851702	390.0	-2722.1266249674527	0.0	6001.0	0.0	429.61178755760193	77.03044438362122	155.80852604495624	341.4416778087616	11.139665365219116	340.4037176770761	399.0	120020.0
240040	2.0	40.0	148926.0	-10771.233091294709	3030.75	6001.0	3030.75	1.0	0.0036009129023370457	0.0036009129023370457	0.008641650983675706	13.061948378775721	2.38532728939198	15.447275569098853	3.865419792350487	1.8773912213551682	1950.0	-9604.164449115766	2524.0	6001.0	2524.0	896.1313843727112	154.14402508735657	155.72449198985458	687.3254137039185	54.66194558143616	323.5095544366074	398.0	240040.0
360060	2.0	60.0	217709.0	-10257.38847738916	3439.15	6001.0	3439.15	1.0	0.0013985542667050571	0.0013985542667050571	0.006409322236084751	5.895583882221041	1.8334937082149843	7.729077604069163	1.9336679648464659	1.9002178114958326	3510.0	-5799.245763039085	0.0	6001.0	0.0	1359.5965847969055	229.3362271785736	157.00092585879935	1031.9426321983337	98.31772541999817	318.563769465217	397.0	360060.0
480080	2.0	80.0	265411.0	-8151.7157580006915	2385.1	6001.0	2385.1	1.0	0.000388522128177544	0.000388522128177544	0.004558690029154652	2.5871111901429193	0.9949162160929971	3.5820274156446636	0.8958953737520072	1.9191669456469718	5070.0	-12533.626735813454	4948.5	6001.0	4948.5	1827.994308233261	306.50075340270996	156.63256767569018	1379.6734330654144	141.82012176513672	315.53206287059595	396.0	480080.0
600100	2.0	100.0	323732.0	-10251.778720390223	2916.05	6001.0	2916.05	1.0	0.006178073746970118	0.006178073746970118	0.004013206749461965	4.925173893303446	8.150297880019885	13.075471757925483	3.2750460087488835	1.925223104464702	6630.0	-12354.002268885666	4484.5	6001.0	4484.5	2290.929193019867	382.7516212463379	156.78574999784973	1722.9789974689484	185.1985743045807	314.48855121080027	395.0	600100.0
720120	2.0	120.0	363781.0	-8270.334338659315	2002.45	6001.0	2002.45	1.0	0.0006264827793646155	0.0006264827793646155	0.003773147668480542	2.3492554551515683	1.4773323757908294	3.826587845461479	0.9572734461189856	1.9455744499579473	8190.0	-8954.11881998313	2199.5	6001.0	2199.5	2750.755842924118	459.7100419998169	156.64656722906366	2063.086651802063	227.95914912223816	314.3193382294995	394.0	720120.0
840140	2.0	140.0	404892.0	-8230.783366985026	2055.55	6001.0	2055.55	1.0	0.00012859852556572002	0.00012859852556572002	0.003338406181547984	1.658549936134845	1.5632563774975412	3.221806313670603	0.8055801755820345	1.9504203288218909	9750.0	-3739.736304653942	0.0	6001.0	0.0	3214.371930360794	536.9515836238861	156.46475876463487	2405.813108921051	271.60723781585693	313.787112667578	393.0	840140.0
960160	2.0	160.0	431735.0	-6017.394561182037	1342.15	6001.0	1342.15	1.0	-0.0005142276451433415	-0.0005142276451433415	0.0033547851983502575	0.7732238153616592	1.1867100492215317	1.9599338689675692	0.48946923901541756	1.9561930256012146	11310.0	-3516.1404206627203	0.0	6001.0	0.0	3675.234847545624	611.5263047218323	157.01041681874213	2748.6236786842346	315.0848641395569	313.39795759913557	392.0	960160.0
1080180	2.0	180.0	433270.0	-3809.0683841473738	76.75	6001.0	76.75	1.0	-0.0007545399698966108	-0.0007545399698966108	0.003628430724926055	0.20213993562815294	0.16677764289391522	0.36891757878833087	0.09147485477181191	1.9685525703124518	12870.0	-2261.6260412748115	0.0	6001.0	0.0	4138.6003947258	691.5385785102844	156.19952864045976	3088.2265708446503	358.83524537086487	313.36252657804545	391.0	1080180.0
1198950	2.0	200.0	433270.0	-2837.933024830079	0.0	5938.0	0.0	1.0	-0.002281348614017945	-0.002281348614017945	0.0043985663871779134	0.23096973374294436	0.013577136499292514	0.24454686994685915	0.05885536882578659	1.9619341435193387	14426.0	-2509.8124684067125	0.0	6001.0	0.0	4602.3811647892	768.6185457706451	156.15027852296166	3431.177956342697	402.58466267585754	312.734542835866	390.0	1198950.0
1318970	2.0	220.0	433270.0	-3002.9564426127095	0.0	6001.0	0.0	1.0	-0.0021056991878699955	-0.0021056991878699955	0.004021143620439729	0.06274187382286764	0.008470519976123268	0.07121239374152939	0.015697399267884982	1.966161834811552	15986.0	-2440.720017110265	0.0	6001.0	0.0	5060.732009410858	845.0854895114899	156.2232479891669	3770.1469395160675	445.4995803833008	312.8749039498419	389.0	1318970.0
1438990	2.0	240.0	433270.0	-2575.469495495357	0.0	6001.0	0.0	1.0	-0.0020957258565553853	-0.0020957258565553853	0.004064171236883012	0.040196839545686314	0.003757249109791402	0.04395408866604639	0.008892796329634538	1.9484304751341168	17546.0	-3088.493235650626	0.0	6001.0	0.0	5521.611746072769	921.9971675872803	156.2087228281708	4110.264018058777	489.35056042671204	312.85012590637865	388.0	1438990.0
