Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	loss/kl	loss/entropy	loss/rew_loss	loss/cost_loss	loss/optim_A	loss/optim_B	loss/optim_C	loss/optim_Q	loss/optim_R	loss/optim_S	loss/optim_lam	loss/optim_nu	loss/optim_case	loss/step_size	loss/vf0	loss/vf1	loss/vf_total	update/gradient_steps	test/reward	test/cost	test/length	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
11021	100.0	0.0	-33.52430169014028	0.0	60.55555555555556	0.006788070404177738	1.8379052115811247	0.013258947763453377	-0.0065237646627869855	-1.3949473147383993	-2589.431696150037	-10.00652379459805	0.022182694468129833	0.17752426915912006	0.04521496668975386	nan	0.0	2.888888888888888	0.11151755156090289	1273.2453971438938	6605.943652921253	7879.189107682971	20.0	-218.02007039244864	0.0	389.0	280.7007346153259	8.849156856536865	87.91798050514745	33.68433880805969	238.16723895072937	40.540504089988445	19.0	11021.0
21063	10.0	270.0	0.0	-34.71578241227834	0.0	62.25	0.006768002844182775	1.837966211140156	0.01920716495231397	-0.0005944170440854506	0.03558503744716292	-3329.306604385376	-10.000594437122347	0.12394255374965722	-0.03662061550676298	-0.04502672827948119	nan	-0.019342282786965377	2.8749999999999996	0.09414849968856177	693.1853866577147	1591.5132262259722	2284.698612213135	54.0	-227.85808910935026	0.0	441.0	540.9945805072784	18.372273206710815	90.35354424152881	63.290488481521606	459.331818819046	40.30252766820067	18.0	21063.0
32049	10.0	440.0	0.0	-34.01040515217031	0.0	60.55555555555556	0.006756296872885691	1.838052150275972	0.08536158656290843	0.03660037338004007	0.23783321867489984	6174.715012921224	-9.96339972813924	-0.8026207774221095	0.5332241731731404	-0.30764192070313984	nan	-0.18041953687659568	2.7777777777777777	0.11165464768486101	865.2602447933621	320.7881031566196	1186.048357433743	88.0	-197.54982060354342	0.0	332.0	829.9114243984222	26.205323219299316	88.72243171905309	95.90945267677307	707.7966485023499	39.876516991697194	17.0	32049.0
42324	10.0	610.0	0.0	-34.52809354161238	0.0	63.625	0.0064829571201698855	1.838146664202213	0.015583254002763941	0.002876628695364328	0.007051780325127763	-1712.1783456802368	-9.99712339043617	0.008921415355871428	-0.006522651898194456	0.0681225303269457	nan	-0.054501257836818716	2.8124999999999996	0.25038761242462915	149.2018299996853	869.9839922338724	1019.1858518123627	122.0	-163.1354791852802	0.0	273.0	1089.7324895858765	33.012762784957886	86.96636566595262	126.80469059944153	929.915036201477	40.05224746596754	16.0	42324.0
53279	10.0	780.0	0.0	-32.94300274922857	0.0	60.333333333333336	0.006548416089370017	1.8382311330901253	0.012099392557363762	0.00698814490297288	0.020601130491640002	-4593.962760077584	-9.993011766009865	0.004038171344695405	0.006713423482829566	0.014929008130113495	nan	0.0	2.805555555555556	0.08374219162548881	372.0541310310363	1215.0761161049209	1587.1302325460647	156.0	-39.462506699536064	0.0	84.0	1378.0193874835968	35.16290235519409	86.4547519226878	159.81148290634155	1183.0450022220612	39.67587049699173	15.0	53279.0
63985	10.0	960.0	0.0	-32.811074654222956	0.0	59.0	0.006788529998933274	1.8383059402306874	0.01684300978010928	0.006403279857963445	-0.0037725505600165994	-3906.8168008592406	-9.993596686257256	0.17501904698373338	-0.39506416622599416	0.9160079619873106	nan	0.0	2.916666666666667	0.08375041763247013	471.90402795208826	306.5095739099715	778.4136140611434	192.0	-57.32537460241609	0.0	109.0	1655.0375170707703	37.597787857055664	86.65403433804944	192.6027762889862	1424.8369529247284	39.55943386595617	14.0	63985.0
74341	10.0	1140.0	0.0	-31.623228763973138	0.0	57.111111111111114	0.006676240837097997	1.8383407427204983	0.024953587841103998	0.008669471081772599	0.1051355099172926	1931.1445741123614	-9.99133046468099	-0.11183169150717732	0.2520197108064571	-0.3355673986079637	nan	0.0	2.749999999999999	0.05589824000078567	282.98090977138946	400.56828672687203	683.5491985744899	228.0	-83.11824877290496	0.0	126.0	1944.9743571281433	40.56517028808594	86.52743166299226	223.07928586006165	1681.3299009799957	39.03625361278178	13.0	74341.0
84408	10.0	1320.0	0.0	-31.380170585510218	0.0	55.44444444444444	0.006296821067937546	1.8383670647939048	0.02869596051705965	-0.02122339341675023	0.012694463861407712	14.30231208271456	-10.021223412619696	-1.1744767321538854	-1.432681283717102	-1.694252163281716	nan	-0.07962687230772442	2.7500000000000004	0.11143002719866102	3625.495416826672	8648.462248994249	12273.957606633505	264.0	-67.50409456211432	0.0	126.0	2212.3043467998505	43.61541128158569	86.25391551880897	253.24135422706604	1915.4475812911987	38.92121116015585	12.0	84408.0
95059	10.0	1500.0	0.0	-33.06683508323552	0.0	58.666666666666664	0.006592738455057972	1.838454196850459	0.01595440653077272	-0.007825398678978347	-0.11346232197926537	-1611.3333157433403	-10.007825348112318	-0.07855780281857326	0.02730913923571481	0.11950634828665192	nan	-0.036822445690631866	2.8055555555555554	0.22255439454542097	17.72953526178995	181.8820017576218	199.61153539021808	300.0	-27.809548983146748	0.0	46.0	2471.088717699051	44.642657995224	86.35238520995813	284.4689214229584	2141.9771382808685	39.17622632485098	11.0	95059.0
106035	10.0	1690.0	0.0	-30.553225911896618	0.0	54.5	0.006601923750713468	1.8384895712137221	0.025760036891477496	0.004411619034171844	0.03627512742532417	-178.82201764583584	-9.995588445663453	0.016749341273680333	-0.015501774106087399	0.3257012788322754	nan	-0.07907236665487288	2.725	0.025363143101502852	16.5864120721817	355.002010947466	371.588425397873	338.0	-56.0869615923196	0.0	84.0	2781.543132543564	46.58583450317383	86.35672287304241	318.0282509326935	2416.9290471076965	38.77025797659605	10.0	106035.0
116579	10.0	1890.0	0.0	-29.445723539569368	0.0	52.199999999999996	0.006615707359742374	1.838503301143646	0.022458216449801113	0.010528452542921106	4.561159643984865	-2581.7139305114742	-9.989471602439881	-0.5140568888396957	0.3311442345322575	-0.07600313387811189	nan	0.0	2.8	0.10034525653548967	90.98285244703293	516.8049092963338	607.7877663850784	378.0	-27.16455545405671	0.0	50.0	3071.5075254440308	47.70750045776367	86.4224694322472	349.2745099067688	2674.5255150794983	38.553806150103945	9.0	116579.0
127231	10.0	2090.0	0.0	-30.038151240121778	0.0	52.8	0.0070179364876821635	1.8385910004377373	0.02672414585945576	0.002725865022701276	0.31059617060236644	217.3674285098904	-9.997274208068848	45.32131524892323	-19.00397385632242	7.745761081471575	9.900481550523548	-0.061191337555646874	2.6999999999999993	0.00040320532429806964	73.46078528165818	3.727491004765034	77.18827699422836	418.0	-28.9686538804945	0.0	56.0	3383.340793609619	49.01173639297485	86.42827844408245	382.1083390712738	2952.2207181453705	38.15790157981798	8.0	127231.0
137607	10.0	2290.0	0.0	-29.19558789287717	0.0	51.4	0.006719679292291403	1.8386594176292421	0.043249971610098734	0.013539427477334847	0.36881979324389247	1624.0467021942138	-9.986460518836976	-0.20013767026830465	0.037273936060955734	-0.031096657511079685	nan	-0.32815504074096674	2.5999999999999996	0.05033688942342658	164.13190219402313	824.619055658579	988.7509662389755	458.0	-75.81756046796997	0.0	166.0	3696.963677406311	52.834362506866455	86.45888363669258	413.0601894855499	3231.0691254138947	37.76128345319082	7.0	137607.0
