Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	loss/rescaling	loss/actor_rew	loss/actor_total	loss/kl	loss/vf0	loss/vf_total	loss/total	loss/entropy	update/gradient_steps	test/reward	test/cost	test/length	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
42020	20.0	0.0	-1427.2135839918838	0.0	2101.0	1.0	-0.0005775179792757767	-0.0005775179792757767	0.004352441689412084	8.321027204076351	8.321027204076351	2.0796792829102593	2.8452301697760074	656.0	-1085.7293536308407	0.0	2101.0	119.25779747962952	24.327203035354614	172.72844699381398	77.409743309021	17.520851135253906	442.6391749254884	199.0	42020.0
84040	nan	40.0	0.0	-1214.8648461110315	0.0	2101.0	1.0	-0.0009720124838101422	-0.0009720124838101422	0.0026080347973819287	2.064532615039948	2.064532615039948	0.5151611410937461	2.8744394433934497	1312.0	-1224.361861518284	0.0	2101.0	240.30543112754822	48.798401832580566	172.21875480333898	155.52612447738647	35.98090481758118	438.8350668348463	198.0	84040.0
126060	nan	60.0	0.0	-1220.9084485463923	0.0	2101.0	1.0	-0.0005527621458496451	-0.0005527621458496451	0.0025994557345700546	1.0357151353027576	1.0357151353027576	0.25837602201570925	2.8781270261217906	1968.0	-1308.3427721830035	0.0	2101.0	360.3161823749542	73.09083914756775	172.47031429682923	232.92776823043823	54.29757499694824	438.8888479809479	197.0	126060.0
166302	nan	80.0	0.0	-1035.587145232888	0.0	2012.0	1.0	-0.0008629591331763825	-0.0008629591331763825	0.0024059857986088876	0.6525001490583566	0.6525001490583566	0.1622620784265292	2.878555221922076	2596.0	-1243.5365524866515	0.0	2101.0	478.0528106689453	97.21168184280396	172.90103083680168	308.5434741973877	72.29765462875366	436.67027380311885	196.0	166302.0
206803	nan	100.0	0.0	-1200.890871110105	0.0	2025.0	1.0	-0.0002151678384081283	-0.0002151678384081283	0.0015361042294184863	0.7336292921659783	0.7336292921659783	0.18319215591778804	2.9060442089280003	3228.0	-1089.544658835639	0.0	2101.0	596.0849459171295	121.22056984901428	173.3204193493638	384.2259855270386	90.63839054107666	435.49908231131633	195.0	206803.0
248823	nan	120.0	0.0	-1142.4507931285136	0.0	2101.0	1.0	-0.00039441969384802723	-0.00039441969384802723	0.0019951862869652913	0.32676530792377945	0.32676530792377945	0.08129690695914621	2.9194791058941547	3884.0	-1231.4281124380213	0.0	2101.0	716.4985508918762	144.69369387626648	174.24394473998166	463.17702531814575	108.62783169746399	435.1537013845396	194.0	248823.0
290843	nan	140.0	0.0	-1153.7247703026965	0.0	2101.0	1.0	-0.0004532176391832052	-0.0004532176391832052	0.0029282603103549664	0.26818019293089645	0.26818019293089645	0.06659183040880268	2.912889228724849	4540.0	-1052.228726707731	0.0	2101.0	835.682454586029	166.40434908866882	176.76220700413728	542.1773488521576	127.10075664520264	434.5622508954869	193.0	290843.0
332863	nan	160.0	0.0	-1053.2903413205374	0.0	2101.0	1.0	-0.0013773886521670558	-0.0013773886521670558	0.0033541471855686525	0.1427309930313199	0.1427309930313199	0.03430535932633703	2.921974075276677	5196.0	-1165.66849987455	0.0	2101.0	955.6310014724731	189.69285368919373	177.21279081540334	621.1627478599548	144.77539992332458	434.5820885972935	192.0	332863.0
374883	nan	180.0	0.0	-1059.5885225720679	0.0	2101.0	1.0	-0.0014047764405670635	-0.0014047764405670635	0.003947112618600551	0.0831438605474853	0.0831438605474853	0.01938118881910824	2.919919222593307	5852.0	-829.3283076841931	0.0	2101.0	1076.3318405151367	213.5468430519104	177.094633943181	700.1670072078705	162.61799025535583	434.5033827688668	191.0	374883.0
416903	nan	200.0	0.0	-1093.596467025166	0.0	2101.0	1.0	0.0013412281962412549	0.0013412281962412549	0.002395140912906244	0.29609193433666725	0.29609193433666725	0.07536421152592705	2.9182306379079797	6508.0	-714.2412448421536	0.0	2101.0	1197.8311748504639	237.83999729156494	176.67339589012957	779.2994227409363	180.69175481796265	434.277949366281	190.0	416903.0
458923	nan	220.0	0.0	-939.1857250912129	0.0	2101.0	1.0	-0.0010131807637929057	-0.0010131807637929057	0.0038593626719907975	0.07617082205748686	0.07617082205748686	0.01802952479033037	2.9030358914921925	7164.0	-1035.0781465794319	0.0	2101.0	1318.2664620876312	261.2728056907654	176.91087244153135	858.6358511447906	198.3578052520752	434.177629376131	189.0	458923.0
500943	nan	240.0	0.0	-960.1360143467824	0.0	2101.0	1.0	-0.005320489800463449	-0.005320489800463449	0.005954567862606448	0.053221350223416605	0.053221350223416605	0.007984847732586777	2.9070576691045966	7820.0	-892.9884519511256	0.0	2101.0	1438.219690322876	284.728319644928	177.09513427705937	937.40256690979	216.08880376815796	434.2841331405695	188.0	500943.0
542963	nan	260.0	0.0	-866.8193786158852	0.0	2101.0	1.0	-0.002190650645721557	-0.002190650645721557	0.005577612293475282	0.06687189730327216	0.06687189730327216	0.014527323683468277	2.914756549567706	8476.0	-872.6408060466117	0.0	2101.0	1559.3118388652802	308.0906732082367	177.30494542779815	1017.1256024837494	234.09556317329407	433.9464635853393	187.0	542963.0
584983	nan	280.0	0.0	-952.1003984941735	0.0	2101.0	1.0	0.0024578620201592865	0.0024578620201592865	0.003244705992983657	0.5081490919806019	0.5081490919806019	0.12949513500874357	2.907347809250761	9132.0	-766.6259990221745	0.0	2101.0	1679.755449295044	331.56905031204224	177.42307354874197	1096.4143600463867	251.772038936615	433.90365044572417	186.0	584983.0
627003	nan	300.0	0.0	-741.8253988395282	0.0	2101.0	1.0	-0.0035989203184371727	-0.0035989203184371727	0.006381519242451045	0.05295359054523546	0.05295359054523546	0.009639477325680039	2.879529708405821	9788.0	-953.6433313168662	0.0	2101.0	1801.4048023223877	354.9911825656891	177.55370582574022	1177.188901424408	269.22471833229065	433.4880365033262	185.0	627003.0
665251	nan	320.0	0.0	-708.9287846485898	0.0	1912.0	1.0	-0.003299591209151121	-0.003299591209151121	0.006440011428937866	0.15378986795170357	0.15378986795170357	0.035147875863449356	2.860899103967936	10384.0	-669.2787974067364	0.0	2101.0	1919.2373535633087	382.7990038394928	175.63264095689837	1251.0056593418121	285.4326903820038	432.9825535268518	184.0	665251.0
707271	nan	340.0	0.0	-803.3914664231877	0.0	2101.0	1.0	-0.0007118106734152403	-0.0007118106734152403	0.0042269405377915155	0.03082355317338829	0.03082355317338829	0.006994077631999267	2.8650740723057497	11040.0	-946.4032294048695	0.0	2101.0	2039.9646735191345	406.2293026447296	175.8464973721333	1330.8178973197937	302.9174735546112	432.91650080481253	183.0	707271.0
745355	nan	360.0	0.0	-662.7459231464021	0.0	1904.0	1.0	-0.0017084400586444076	-0.0017084400586444076	0.00533999222986765	0.110448516496281	0.110448516496281	0.025903689030029257	2.8453668577445526	11632.0	-302.31420251859106	0.0	1375.0	2148.466605424881	424.3300702571869	174.82616764594835	1405.1056575775146	319.03087759017944	432.3062499963234	182.0	745355.0
782253	nan	380.0	0.0	-733.4872609873466	0.0	1844.0	1.0	-0.003151734754889428	-0.003151734754889428	0.005954726111667691	0.20314342901757398	0.20314342901757398	0.04763412250597163	2.815741991417277	12208.0	-668.52619682471	0.0	2101.0	2259.0103487968445	447.9725909233093	174.97945541364447	1476.3897967338562	334.64796113967896	431.9363285492719	181.0	782253.0
824273	nan	400.0	0.0	-787.5107938100311	0.0	2101.0	1.0	-0.0020080414631193865	-0.0020080414631193865	0.005371910878815608	0.03368262431964776	0.03368262431964776	0.00641261459620692	2.7782459895058373	12864.0	-858.2399841014262	0.0	2101.0	2377.640969991684	469.4868743419647	175.91120117203656	1555.8546760082245	352.29941964149475	431.9740223702102	180.0	824273.0
866293	nan	420.0	0.0	-721.2465109882341	0.0	2101.0	1.0	-0.0014571435992654256	-0.0014571435992654256	0.004476159736441328	0.06403776343128206	0.06403776343128206	0.014552297252698842	2.7868436600376945	13520.0	-733.0066550750681	0.0	2101.0	2498.2140526771545	492.9792275428772	176.05204266431568	1635.5587947368622	369.67603039741516	432.01573658186896	179.0	866293.0
904737	nan	440.0	0.0	-650.0661750176129	0.0	1922.0	1.0	-0.00596212368730145	-0.00596212368730145	0.008336835531517862	0.14695232000822833	0.14695232000822833	0.03077595625538381	2.781676756938297	14120.0	-680.1605126115253	0.0	2101.0	2616.125940322876	520.6459014415741	174.76753345807515	1709.1338865756989	386.346152305603	431.7564391990129	178.0	904737.0
