Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	loss/kl	loss/entropy	loss/rew_loss	loss/cost_loss	loss/optim_A	loss/optim_B	loss/optim_C	loss/optim_Q	loss/optim_R	loss/optim_S	loss/optim_lam	loss/optim_nu	loss/optim_case	loss/step_size	loss/vf0	loss/vf1	loss/vf_total	update/gradient_steps	test/reward	test/cost	test/length	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
60000	50.0	0.0	-684.1259549732173	0.0	750.0	0.006424298859201372	2.8103434592485432	0.010527616241357007	0.0014283911791823918	0.00550927810400026	-12760.424530029297	-9.998571574687958	0.005674416956026105	-0.0006830513011664152	0.00996303674764931	nan	0.0	3.0	0.3046232261954706	20.033292815089226	0.05694454966578634	20.09023757278919	10.0	-257.90057305036163	0.0	750.0	127.16531777381897	5.761678695678711	260.3407928881921	115.59672498703003	5.8069140911102295	494.2191227182374	249.0	60000.0
118179	10.0	130.0	0.0	-430.0405144675326	0.0	727.0	0.006958831014344469	2.7825403064489365	0.008055411705338007	-0.0009128569914758773	0.002976006107928697	-16815.325225830078	-10.000912964344025	0.0031207231077132747	-0.00020570879678416534	0.0066047046857420355	0.38393710460513825	0.0	3.0	0.17157603283480327	1.8038548082113262	0.006634789955569431	1.810489617288113	26.0	-372.9127353945156	0.0	750.0	248.3887162208557	11.413687467575073	262.84231178772353	225.30481672286987	11.670212030410767	498.69811440360024	248.0	118179.0
175517	10.0	210.0	0.0	-343.1116259638958	0.0	716.25	0.006908244104124606	2.7206241190433498	0.008215660323958707	1.0776174674848038e-05	0.004372638213681057	-12370.7861328125	-9.999989211559296	0.00442558065697085	-8.979376298157148e-05	0.004544454983260948	0.4684268403798342	0.0	2.875	0.10944822549806557	0.9352758750319481	0.0011383579003449995	0.9364142380654812	42.0	-295.86574297931077	0.0	750.0	368.560911655426	17.181153297424316	261.9148972190714	333.03627848625183	18.343479871749878	499.5079990383945	247.0	175517.0
234143	10.0	290.0	0.0	-318.93170599517117	0.0	732.5	0.00689245350076817	2.6432556807994847	0.007160233873782076	-0.0010650510112766992	0.003558196927770041	-16682.66619873047	-10.001065075397493	0.0036655678704846646	0.0005714690762488317	0.006373152893502264	0.42767193727195263	0.0	3.0	0.11645930220339669	0.6215461455285549	0.0003306340804556385	0.6218767762184143	58.0	-294.9618797175204	0.0	750.0	491.53400564193726	22.85401940345764	262.5358758158858	444.11721563339233	24.56277060508728	499.57968523294363	246.0	234143.0
292774	10.0	370.0	0.0	-318.9163784373042	0.0	732.75	0.006750557222403586	2.6139162629842763	0.007456164781340994	0.0007150670864823905	0.004330824624048546	-13467.415283203125	-9.999284982681273	0.004457885152078233	-0.0006214665947936738	0.00438892342208419	0.4709117040038109	0.0	2.8749999999999996	0.10625218485185202	0.44929200038313866	0.00013507686753655435	0.44942708127200603	74.0	-332.42410402514946	0.0	750.0	614.7880980968475	28.42610812187195	263.8419571136881	555.8482487201691	30.51374125480652	499.305898072443	245.0	292774.0
350773	10.0	450.0	0.0	-296.0865038795152	0.0	724.5	0.00708352099172771	2.5957462191581726	0.0076948544570314414	0.00011202728841797072	0.005235691511188634	-23615.80346679687	-9.999888002872467	0.005383217547205277	-0.00010599950655887365	0.004417150994413533	0.5152933225035667	0.0	3.0	0.09562772265995279	0.34235479682683945	6.372423945322225e-05	0.3424185197800398	90.0	-356.7055680096114	0.0	750.0	737.6702480316162	34.090962409973145	263.99958709781373	666.2330179214478	37.34626770019531	498.5550415829493	244.0	350773.0
409750	10.0	530.0	0.0	-286.4173828640677	0.0	737.0	0.0070790206955280155	2.5582408159971233	0.00900906034420712	3.482783720532014e-05	0.006810298014897853	-26846.153076171875	-9.999965071678162	0.006975698604946957	0.00031841896543483017	0.003858724638121203	0.584549441933632	0.0	3.0	0.08747988717908135	0.27942944224923844	3.1721695222586284e-05	0.27946116682142025	106.0	-357.447516936494	0.0	750.0	861.7899301052094	39.82160806655884	263.6759415252653	777.9362533092499	44.032068729400635	498.4985297045703	243.0	409750.0
467019	10.0	610.0	0.0	-272.582744866416	0.0	715.75	0.006671851151622833	2.515697553753853	0.009149072650691063	-0.0020015153501677925	0.007025205879472197	-24314.187805175778	-10.002001523971558	0.007898515381384641	0.0018503535502532031	0.004402111080707983	0.6223009806126356	0.0	3.0	0.08736484339936872	0.27422225289046764	1.5941659114560025e-05	0.2742381952702999	122.0	-235.99239418233867	0.0	750.0	982.9336936473846	45.898786544799805	261.4448202957898	886.9713342189789	50.06357288360596	498.40085621150894	242.0	467019.0
523607	10.0	690.0	0.0	-257.99122416961717	0.0	707.0	0.007008758751908317	2.449944168329238	0.010867454685133612	-0.0019100185922811264	0.00839918333804235	-28442.589904785153	-10.00191003084183	0.009259972342988476	0.001370799684082158	0.0036423392739379783	0.6745007485151291	0.0	3.0	0.08605990073408226	0.27457404509186745	7.866647877108335e-06	0.27458191476762295	138.0	-280.2851831103344	0.0	750.0	1102.9069466590881	51.69689416885376	261.1375444703882	994.6626398563385	56.547412633895874	498.0993082777471	241.0	523607.0
574979	10.0	770.0	0.0	-229.67116851607867	0.0	641.5	0.006843226932687684	2.471692696213722	0.012142395512480739	-0.003076969207304492	0.009887957479804756	-16408.073791503906	-10.003077030181887	0.012828476610593498	0.0037902192343608476	0.006615747726755217	0.7897193171083926	0.0	3.0	0.10190654290350905	0.2887329952791334	3.739090615795248e-06	0.2887367336079478	154.0	-334.8185358704768	0.0	750.0	1211.9864678382874	57.34140992164612	261.5910564546054	1091.6386766433716	63.00638127326965	497.9703468678512	240.0	574979.0
636159	10.0	860.0	0.0	-221.01136898939322	0.0	611.4	0.006955022155307233	2.4796845197677615	0.013580833084339697	-0.003316665493199267	0.015475121443159882	-13266.954882812499	-10.00331664085388	0.01784034511074424	0.004255743327667006	0.00850705394987017	0.9272481977939607	0.0	3.0	0.08981692377900519	0.3520737655460834	1.544430875810576e-06	0.35207530930638314	172.0	-187.2863659121785	0.0	413.0	1342.34530043602	62.66718769073486	252.55641083028797	1208.9963371753693	70.68177556991577	497.124232776985	239.0	636159.0
688787	10.0	950.0	0.0	-244.0804778135855	0.0	657.25	0.0067355435458011925	2.4762399941682816	0.009165191710833229	-0.0022076634190426603	0.011792041244916618	-13433.342437744142	-10.002207636833191	0.012917266576550903	0.0016991845345728507	0.008440470963250846	0.7998273298144339	0.0	3.0	0.1155804522570281	0.44849556125700474	5.719998004138915e-07	0.44849613122642035	190.0	-194.6997944184865	0.0	750.0	1454.90816116333	68.58833503723145	252.62313177006666	1309.7950055599213	76.52482056617737	496.8456679471512	238.0	688787.0
742587	10.0	1030.0	0.0	-276.99683227213984	0.0	671.75	0.007064628356602043	2.458316385746002	0.016205726735745205	-0.0010503281120399777	0.046495070942910395	-18967.270629882812	-10.00105023384094	0.04754949640482664	0.001871311282229726	0.005680923350155354	1.3931771256029606	0.0	3.0	0.08390283119123182	0.4054902140051126	2.2195011872838674e-07	0.40549043193459505	206.0	-228.11291386150285	0.0	750.0	1569.2253737449646	74.40729665756226	253.02626013475185	1411.9556336402893	82.86244344711304	496.7741636138782	237.0	742587.0
798295	10.0	1110.0	0.0	-247.37133227340314	0.0	695.75	0.00657343928469345	2.4560654908418655	0.013056991427128769	-0.0020268228896425104	0.018349442398175597	-17032.740844726562	-10.002026855945587	0.019444965408183634	0.002264894344079948	0.005979462992399932	0.9558123908936977	0.0	3.0	0.07728170831296337	0.2444146927446127	7.951374936254751e-08	0.2444147700443864	222.0	-312.5859499041454	0.0	750.0	1686.6242520809174	79.96923208236694	254.18525938905523	1517.7961292266846	88.85889077186584	496.86770965973784	236.0	798295.0
850954	10.0	1190.0	0.0	-228.14569214919078	0.0	658.0	0.006905306479893625	2.4332700222730637	0.011349602327632866	-0.0021959783099632095	0.014324676216347143	-15101.327453613283	-10.002195835113529	0.015347958804341033	0.0024523749962099828	0.007219920866191386	0.83379465341568	0.0	3.0	0.07019681549719937	0.282600891776383	2.6119157559012507e-08	0.28260091692209244	238.0	-291.13524864462136	0.0	750.0	1799.1957297325134	85.6438946723938	254.85762976442092	1618.3582565784454	95.1935784816742	496.6024269526369	235.0	850954.0
909939	10.0	1280.0	0.0	-205.63003274584355	0.0	589.4	0.006963820848613978	2.418668746948242	0.01245487193290041	-0.0044778693144701615	0.012015887815505267	-11676.100952148438	-10.004477834701538	0.020245445519685743	0.009103535290341825	0.013049822580069304	0.9336985886096955	0.0	3.0	0.07356437711161298	0.28693298920989035	6.915320682754356e-09	0.28693299144506457	256.0	-257.48147053469916	0.0	750.0	1925.899112701416	91.15617394447327	255.9014819359287	1731.7852883338928	102.95765042304993	495.94904047784104	234.0	909939.0
965643	10.0	1380.0	0.0	-181.95962287875054	0.0	556.4	0.007093021390028299	2.3934857368469236	0.013641553238121242	-0.0048254571188252274	0.02181073068641126	-9954.109627532958	-10.004825448989868	0.09375134441070258	0.06349825641955249	0.05931551225949079	1.5623144984245303	0.0	3.0	0.072179172574878	0.28602034747600547	1.3258857317621777e-09	0.28602034747600547	276.0	-78.99473664535897	0.0	382.0	2047.2928817272186	96.98178601264954	248.40746897420266	1838.7620770931244	111.5490186214447	495.12254845999365	233.0	965643.0
1021783	10.0	1480.0	0.0	-181.98898569290677	0.0	560.6	0.006835361011326313	2.351907455921173	0.012627138973692657	-0.0027424193973899945	0.01837266846559942	-15814.758398437498	-10.00274238586426	0.02072840707842261	0.0033635949424933643	0.007209454535041004	0.9722275108098984	0.0	3.0	0.07074280147492253	0.2781658977270126	2.2170015927247543e-10	0.2781658977270126	296.0	-188.78327797853626	0.0	382.0	2167.8594501018524	102.32809376716614	242.90494511269307	1946.3009757995605	119.23038053512573	494.6828799603255	232.0	1021783.0
1073662	10.0	1570.0	0.0	-268.127766415165	0.0	648.25	1696305600.0017676	-13.147422730922699	0.0032428486498247136	nan	nan	nan	nan	nan	nan	nan	0.25402856990695005	nan	0.7499999999999999	0.01520118074365579	0.31116606108844286	3.452010200041475e-11	0.31116606108844286	314.0	-335.42076382510976	0.0	750.0	2285.2154562473297	108.0961983203888	243.8198605457229	2044.954592704773	132.16466522216797	493.1571828648211	231.0	1073662.0
