Steps	update/episode	update/cum_cost	train/reward	train/cost	train/cost_distance	train/cost_speed	train/length	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/actor_rew	loss/actor_total	loss/kl	loss/vf0	loss/vf1	loss/vf_total	loss/total	loss/entropy	update/gradient_steps	test/reward	test/cost	test/cost_distance	test/cost_speed	test/length	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
20000	30.0	0.0	-535.6041862835059	0.0	0.0	0.0	500.0	1.0	0.0	0.0	0.001570767484689638	0.001570767484689638	0.009439808056459954	91.63827221515855	0.0028289415523688223	91.6411009965799	22.91184596220653	2.8477037633076687	234.0	-435.87000694258745	0.0	0.0	0.0	500.0	70.20272874832153	5.350115060806274	186.91186799434885	38.57453751564026	26.278076171875	308.39157996573067	299.0	20000.0
40000	10.0	70.0	0.0	-409.3951499816332	0.0	0.0	0.0	500.0	1.0	0.0	0.0	-0.004616842275330178	-0.004616842275330178	0.006037948874365659	18.837458870349785	0.00013864082758374975	18.837597560424083	4.704782561804998	2.8857097625732417	546.0	-232.488830298689	0.0	0.0	0.0	500.0	141.27332997322083	10.668872356414795	187.46123612562246	76.8891429901123	53.715314626693726	306.26826013366366	298.0	40000.0
69058	10.0	120.0	0.0	-311.6803188511283	0.0	0.0	0.0	483.6666666666667	1.0	0.0	0.0	-0.005538633613728698	-0.005538633613728698	0.005455822183778634	7.5505193623581075	3.3291335852376404e-05	7.550552657140159	1.8820995338527233	2.927078716989072	921.3333333333334	-195.60645519268175	0.0	0.0	0.0	500.0	241.89219164848328	16.05308961868286	186.879913540665	132.73706793785095	93.10203409194946	305.78407095724066	297.0	69058.0
89058	10.0	170.0	0.0	-264.09684109948086	0.0	0.0	0.0	500.0	1.0	0.0	0.0	-0.012050320063141187	-0.012050320063141187	0.008761248045723332	3.2937102963527063	9.450682160132393e-06	3.29371974330682	0.8113796163636897	2.912335884112577	1306.0	-229.8104794841546	0.0	0.0	0.0	500.0	312.9872930049896	21.315639972686768	187.65563713430524	171.6970636844635	119.97458934783936	305.3364942191923	296.0	89058.0
118898	10.0	220.0	0.0	-225.30535136733707	0.0	0.0	0.0	497.3333333333333	1.0	0.0	0.0	-0.008832588187190056	-0.008832588187190056	0.008861799812965998	1.220395603634673	3.786713228958523e-06	1.220399391098783	0.2962672599623431	2.8737752730476447	1693.3333333333333	-119.03944003269865	0.0	0.0	0.0	500.0	416.1656539440155	26.757330894470215	186.8646771877131	229.00932693481445	160.39899611473083	305.3298888654528	295.0	118898.0
146891	10.0	280.0	0.0	-181.25862787787625	0.0	0.0	0.0	466.3333333333333	1.0	0.0	0.0	-0.005942414148901461	-0.005942414148901461	0.007157453337169025	3.115620265404386	2.056397852988488e-06	3.1156223227994286	0.7729631658057093	2.8063960053302632	2138.6666666666665	-214.51069018430672	0.0	0.0	0.0	500.0	512.3457472324371	32.00079941749573	187.49531603012497	283.13051438331604	197.21443343162537	305.80315389637764	294.0	146891.0
174928	10.0	340.0	0.0	-167.8275274720478	0.0	0.0	0.0	466.6666666666667	1.0	0.0	0.0	-0.004961225604010574	-0.004961225604010574	0.007146540202719969	2.7670802427110854	1.6405429257375725e-06	2.767081889151421	0.6868092471354261	2.7548584220585988	2566.6666666666665	-192.39278157018873	0.0	0.0	0.0	500.0	609.6526763439178	37.2699499130249	187.81887328358542	337.5687041282654	234.81402230262756	305.61369503717907	293.0	174928.0
200904	10.0	400.0	0.0	-138.6674841333436	0.0	0.0	0.0	432.3333333333333	1.0	0.0	0.0	-0.005095930723018679	-0.005095930723018679	0.00867844176769723	3.51483299329877	1.4193919810168144e-06	3.5148344226181516	0.8736126780696212	2.7165873324871064	2970.6666666666665	-87.20891414374566	0.0	0.0	0.0	500.0	701.5196046829224	43.326168060302734	184.64591627086307	388.018431186676	270.1750054359436	305.2354958610593	292.0	200904.0
227398	10.0	460.0	0.0	-128.47005052061448	0.0	0.0	0.0	441.3333333333333	1.0	0.0	0.0	-0.0032610924989093493	-0.0032610924989093493	0.008212630135376995	2.566895552783035	9.167207393712785e-07	2.5668964744636815	0.6384630280126841	2.663391663163314	3388.0	-148.9355685756725	0.0	0.0	0.0	500.0	795.168128490448	48.65564036369324	184.97341588203176	440.4517333507538	306.060754776001	304.61379228982	291.0	227398.0
252182	10.0	520.0	0.0	-116.41799002657615	0.0	0.0	0.0	412.3333333333333	1.0	0.0	0.0	-0.0039724568741803514	-0.0039724568741803514	0.009500157811999085	3.4740359358489523	1.2143123885977044e-06	3.4740371443331246	0.8645368291996418	2.6136005893349643	3756.0	-158.8616070062821	0.0	0.0	0.0	500.0	878.5789721012115	53.89398694038391	185.5494567707847	490.8227560520172	333.8622291088104	305.79191392798333	290.0	252182.0
275802	10.0	580.0	0.0	-110.72706987577126	0.0	0.0	0.0	393.0	1.0	0.0	0.0	-0.0055693959136708425	-0.0055693959136708425	0.010638840131303	2.7225417745309874	1.0053312766101285e-06	2.7225427855174615	0.6750663014968015	2.591042526475677	4082.6666666666665	-146.4589766200747	0.0	0.0	0.0	500.0	962.283772945404	59.37699317932129	185.25693894231873	539.1163806915283	363.79039907455444	305.4601052740488	289.0	275802.0
298467	10.0	640.0	0.0	-95.55694661318168	0.0	0.0	0.0	377.3333333333333	1.0	0.0	0.0	-0.0036672500379305974	-0.0036672500379305974	0.010070651384263203	3.0236799869386606	1.5300421651595206e-06	3.023681516962489	0.7522531295216637	2.567340282188066	4449.333333333333	-86.37430135125487	0.0	0.0	0.0	500.0	1046.9819703102112	65.18511438369751	184.0911090431582	585.7793295383453	396.01752638816833	304.00076981132634	288.0	298467.0
326065	10.0	710.0	0.0	-91.92760458908057	0.0	0.0	0.0	344.5	1.0	0.0	0.0	-0.00409360336149099	-0.00409360336149099	0.007065455599485916	3.2732925926739296	1.483313705255929e-06	3.2732940722467756	0.8142299135479165	2.541923307022958	4805.0	-131.19086382488538	0.0	0.0	0.0	287.0	1147.1473507881165	68.56750583648682	183.3959081140803	643.9872531890869	434.5925917625427	302.30956152775394	287.0	326065.0
351785	10.0	790.0	0.0	-78.79349024664884	0.0	0.0	0.0	321.0	1.0	0.0	0.0	-0.0025903363421461126	-0.0025903363421461126	0.009513841680606192	2.46847183355177	1.337530016565674e-06	2.4684731711943924	0.6145279568177885	2.493542849415481	5215.0	-76.43180379669678	0.0	0.0	0.0	287.0	1241.4089391231537	71.92688226699829	182.81064861382242	699.7613582611084	469.720698595047	300.80410207034845	286.0	351785.0
379936	10.0	870.0	0.0	-84.55188192764511	0.0	0.0	0.0	351.5	1.0	0.0	0.0	-0.0025955793439691294	-0.0025955793439691294	0.008926869360341995	2.063110419997464	6.621958383445509e-07	2.063111079511817	0.5131821896259985	2.4438958670254074	5626.0	-16.210259980457277	0.0	0.0	0.0	50.0	1340.1161246299744	72.47129511833191	182.83100886171908	759.2979547977448	508.3468747138977	299.71802129021387	285.0	379936.0
