Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	train/cost_distance	train/cost_speed	loss/estep_loss	estep/dual0	estep/dual1	estep/estep_time	mstep/mstep_kl_mu	mstep/mstep_kl_std	mstep/mstep_loss_kl	mstep/mstep_loss_mle	mstep/mstep_loss_total	mstep/mstep_dual_mu	mstep/mstep_dual_std	mstep/entropy	mstep/mstep_time	loss/loss_q0	estep/val_q0	loss/loss_q1	estep/val_q1	estep/thres_q1	loss/q_total	update/gradient_steps	test/reward	test/cost	test/length	test/cost_distance	test/cost_speed	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
20000	28.0	2062.0	-558.1384428627676	76.95	500.0	14.6	62.35000000000001	-48.151663245652806	15.197863033786398	18.179064891617735	67.41489905637485	0.004985179322480402	0.0005153117685404155	-0.0003424033538729669	0.33052806530147905	0.3301856618523601	0.15284049985371576	0.3571306406464433	5.254365424990642	92.68449345123777	0.6127072074040761	-33.75414908915748	0.28738360387645656	0.8181716129947464	0.0	0.9000908107943837	2500.0	-715.5263598078449	0.0	500.0	0.0	0.0	658.5004780292511	9.463774681091309	105.66608290009349	106.47038078308105	542.5663225650787	30.814898289768202	399.0	20000.0
40000	0.0	0.0	68.0	4484.4	-632.261905580025	51.775	500.0	0.0	51.775	-44.003700503349236	14.473341388463975	19.9906157512665	201.5293823255899	0.0048885821589626606	0.0005144487360958035	-0.00010286605664043284	0.3337085839584472	0.3336057178676124	0.03536598246544598	0.33306325471331394	5.298309808492658	277.7482959692475	0.6327241585850734	-41.945938111305296	0.1384623115663417	0.155272041852819	0.0	0.7711864700466391	6500.0	-507.75268176010457	0.0	500.0	0.0	0.0	1315.789894104004	18.90201187133789	105.80884265725727	212.65364003181458	1084.2342422008514	30.84306712091236	398.0	40000.0
60000	0.0	0.0	108.0	5273.8	-435.18290102976823	3.375	500.0	0.25	3.1249999999999996	-38.96992224597929	4.6347045093774835	5.930263163869987	335.5269763575787	0.0048621787406668724	0.0005054979796695977	-0.00015615031806612953	0.33910711362957924	0.3389509633854029	0.056267738536000304	0.18803641923749861	5.40880943536758	463.24089651173387	0.515918267868459	-39.31632570934309	0.08221092463890106	0.01185016068542611	0.0	0.5981291921660304	10500.0	-314.06934423852346	0.0	500.0	0.0	0.0	1973.004546880722	28.541476726531982	105.1101885422494	318.94100642204285	1625.5220637321472	30.85684728136399	397.0	60000.0
80000	0.0	0.0	148.0	5284.0	-308.62053046753545	0.0	500.0	0.0	0.0	-33.387715754509074	2.4643126340508514	3.891742962688214	469.4875231326228	0.004893351696899113	0.00051012032071594	-9.141328426508355e-05	0.3445177842900151	0.3444263711199175	0.02764012974873181	0.24799848705436936	5.504640101194402	648.4097844255548	0.4077736270800234	-33.52786361551288	0.059858138372190395	0.030648946343688373	0.0	0.46763176534697387	14500.0	-301.4574679114122	0.0	500.0	0.0	0.0	2629.733652830124	38.01846122741699	105.21204359305848	425.448584318161	2166.266607284546	30.867589254870364	396.0	80000.0
100000	0.0	0.0	188.0	5284.0	-297.1416456726007	0.0	500.0	0.0	0.0	-29.43110313749302	1.8571862184107364	2.768804003726014	603.46624524206	0.004784596332407777	0.0005030481274588978	-4.623570844329764e-05	0.3464127767756583	0.3463665409982211	0.006778089927509402	0.19031962884869422	5.546601034641274	833.217820070147	0.32164718221128036	-29.608795451164198	0.04829633261973503	0.02511301684572386	0.0	0.36994351491704547	18500.0	-253.39297025991908	0.0	500.0	0.0	0.0	3285.792097568512	47.73204970359802	104.7514202940902	531.5431244373322	2706.516923427582	30.882688560991078	395.0	100000.0
120000	0.0	0.0	228.0	5284.0	-277.68861250676434	0.0	500.0	0.0	0.0	-27.095903743267016	2.0330419203638916	4.831381123274564	737.335409557342	0.004130420356229445	0.0005037268389423841	-3.8443598735709054e-05	0.34665852780640144	0.3466200840845706	0.001033496376127008	0.21266501640901023	5.548369445681562	1018.1238835269205	0.25842752872034847	-27.26828545045851	0.048111734349629794	0.024912611297171643	0.0	0.30653926313668534	22500.0	-324.9934143474633	0.0	500.0	0.0	0.0	3941.871724843979	57.45881724357605	104.42261584614859	637.352890253067	3247.060017347336	30.892699322773602	394.0	120000.0
140000	0.0	0.0	268.0	5451.0	-297.9210808678023	4.175	500.0	4.175	0.0	-26.086873669147504	5.2577115355432085	15.311696835875528	871.2462456861135	0.004683059646315087	0.000503489434689984	-3.933231802230524e-05	0.34702316234260755	0.34698382997512833	0.0014670019568875409	0.23126731442101287	5.544382318019865	1202.923186501026	0.23101899019256195	-26.055780183315314	0.06625981780095026	0.04533658255913174	0.0	0.29727880805172063	26500.0	-259.7340878581773	0.0	500.0	0.0	0.0	4599.488016366959	66.974449634552	104.51746954541171	744.1186122894287	3788.394954442978	30.887938433889612	393.0	140000.0
160000	0.0	0.0	308.0	5451.0	-303.1587692779323	0.0	500.0	0.0	0.0	-25.28560621118547	4.319945077940816	14.010564785882854	1005.4773119596236	0.003944711206057956	0.0005040940526232589	-3.3120660946032315e-05	0.347158850364387	0.34712572960555593	0.0	0.19788933619624	5.546267479062081	1387.7511901913256	0.21060529118590074	-25.480273070812252	0.05969934864828238	0.02195077093472356	0.0	0.27030463996343435	30500.0	-306.1863045179675	0.0	500.0	0.0	0.0	5256.497622966766	76.43342614173889	104.66624883679455	850.5077502727509	4329.556446552277	30.887648090938224	392.0	160000.0
180000	0.0	0.0	348.0	5451.0	-296.67859779506813	0.0	500.0	0.0	0.0	-24.469524123668613	0.9467340625077489	0.6760882605021495	1139.6768767288306	0.0036925894470323326	0.0004984386849682759	-1.609869404322682e-05	0.34336798620968983	0.3433518876433378	0.0	0.09166148800123475	5.498533889174467	1572.619309186521	0.17536582096666128	-24.5988453359605	0.03732844035173186	0.015173918240529041	0.0	0.2126942611318084	34500.0	-372.48609988944804	0.0	500.0	0.0	0.0	5912.767698287964	86.04915428161621	104.59138239227049	957.0281937122345	4869.690350294113	30.8921734661711	391.0	180000.0
200000	0.0	0.0	388.0	5451.0	-282.7988312738606	0.0	500.0	0.0	0.0	-23.962249499321018	1.7134722279608232	7.775903197136689	1273.4529696064592	0.0043003153599766065	0.0005005081974668423	-4.391453089330369e-05	0.3442614827379573	0.34421756818890586	0.005101251875050356	0.2037214019401002	5.502415720820424	1757.4174734691376	0.15926027291081843	-24.058352013587964	0.02937273601876215	0.02163959166422135	0.0	0.18863300888985385	38500.0	-314.3429391718813	0.0	500.0	0.0	0.0	6568.719592809677	95.57417178153992	104.63077852097582	1063.3681509494781	5409.777270078659	30.8968804177172	390.0	200000.0
220000	0.0	0.0	428.0	5492.4	-282.4528856250189	1.5250000000000001	500.0	0.925	0.6000000000000001	-22.771021083831783	0.7411832053214314	1.0801314834484848	1407.2302643682933	0.003946957942944205	0.0005003247726126603	-1.8081222402082836e-05	0.3427691741585731	0.34275109281390914	0.0	0.10664468426676475	5.486360471367826	1942.5390086644286	0.13153852757997836	-22.872393655300183	0.015222282217349848	0.0008586304523123464	0.0	0.14676080972887606	42500.0	-289.83899712149184	0.0	500.0	0.0	0.0	7225.06880402565	104.99211120605469	104.76977625882479	1169.7052834033966	5950.371409416199	30.89854358196226	389.0	220000.0
