Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/actor_rew	loss/actor_total	loss/kl	loss/vf0	loss/vf1	loss/vf_total	loss/total	loss/entropy	update/gradient_steps	test/reward	test/cost	test/length	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
20000	30.0	0.0	-527.5105404992169	0.0	500.0	1.0	0.0	0.0	0.0015836008913725096	0.0015836008913725096	0.011314112061742118	57.47252033001341	0.004269255011679029	57.4767895493752	14.370780976919027	2.8603783234571787	234.0	-543.0563022965995	0.0	500.0	58.966397285461426	4.792383193969727	208.6644492991094	37.47608661651611	16.697927474975586	369.1806918022178	299.0	20000.0
40000	10.0	70.0	0.0	-428.9148986922071	0.0	500.0	1.0	0.0	0.0	-0.005764389662288477	-0.005764389662288477	0.007957494753496478	12.735957026481634	0.00016246868672635919	12.736119488875055	3.178265498616759	2.869453127567582	546.0	-357.11589158655954	0.0	500.0	117.7591245174408	9.586724281311035	208.62183383107472	74.78811454772949	33.38428568840027	369.780090972225	298.0	40000.0
60000	10.0	110.0	0.0	-336.6016866151309	0.0	500.0	1.0	0.0	0.0	-0.007543373230220871	-0.007543373230220871	0.009235302425692612	5.109182839210216	4.82029051967495e-05	5.109231042556272	1.2697643843980944	2.876951129008564	858.0	-270.1521790886565	0.0	500.0	176.44384956359863	14.432607173919678	207.8626518305802	111.87840247154236	50.1328399181366	370.34466938834083	297.0	60000.0
89133	10.0	160.0	0.0	-263.6401012408744	0.0	485.3333333333333	1.0	0.0	0.0	-0.0040786886765461815	-0.0040786886765461815	0.011383574051967105	5.66073432688177	2.7602048116959467e-05	5.660761947109859	1.4111117970132272	2.865646594374841	1176.0	-190.8885610070319	0.0	458.0	253.28500366210938	18.996294021606445	206.19811398711727	165.94005417823792	68.34865546226501	380.4408677514481	296.0	89133.0
116412	10.0	220.0	0.0	-195.5140731875239	0.0	454.3333333333333	1.0	0.0	0.0	-0.0016380647447976886	-0.0016380647447976886	0.012446757380542166	6.110016482436006	1.2068785761707708e-05	6.110028543272968	1.5258690717710937	2.813019242700656	1493.0	-195.0760998939054	0.0	500.0	325.6065595149994	23.93420934677124	205.43816295579074	216.55566120147705	85.1166889667511	385.8888623206026	295.0	116412.0
145775	10.0	280.0	0.0	-202.9396526081463	0.0	489.3333333333333	1.0	0.0	0.0	-0.002356828665203844	-0.002356828665203844	0.014765751443468457	2.614738074134799	1.751033729622864e-05	2.614755589863783	0.6513320691464993	2.724063592010671	1724.0	-170.590956554824	0.0	500.0	399.86808824539185	28.814701080322266	205.34656887489822	271.41176104545593	99.64162611961365	392.86799431681095	294.0	145775.0
174523	10.0	340.0	0.0	-175.53668479670787	0.0	478.6666666666667	1.0	0.0	0.0	-0.0006926340106843239	-0.0006926340106843239	0.012596211360761184	2.2224523958724896	8.039780755328474e-06	2.2224604382708275	0.5549224769142833	2.691635518460662	2074.0	-206.66403147520234	0.0	500.0	474.6664459705353	33.570117712020874	206.04634333835364	325.3887529373169	115.70757532119751	395.65734017562914	293.0	174523.0
202543	10.0	400.0	0.0	-158.00300556448212	0.0	466.3333333333333	1.0	0.0	0.0	-0.0024337343748588613	-0.0024337343748588613	0.01419373278203804	2.6394237941541006	3.4298929958236253e-06	2.6394272326673347	0.6574230709540771	2.6365775882073197	2323.3333333333335	-198.20819912394114	0.0	500.0	549.4004583358765	38.376007318496704	206.30077366553232	378.1546359062195	132.86981511116028	396.3469841741713	292.0	202543.0
230003	10.0	460.0	0.0	-145.9050776302602	0.0	457.3333333333333	1.0	0.0	0.0	-0.0024468092628839315	-0.0024468092628839315	0.011592213068060681	1.99772854037099	2.172789233212258e-06	1.9977307105993336	0.49698586891610974	2.583911004004541	2730.3333333333335	-140.8379620689341	0.0	500.0	626.8391411304474	43.25646185874939	206.1426112269138	430.04554986953735	153.53712940216064	394.12238945652075	291.0	230003.0
257156	10.0	520.0	0.0	-148.39077940362108	0.0	452.3333333333333	1.0	0.0	0.0	-0.002327925999219756	-0.002327925999219756	0.012740241916955797	2.0619783667457665	1.5817185030682663e-06	2.061979947221834	0.5131670609982906	2.543871959974597	3082.3333333333335	-154.1499179006486	0.0	500.0	701.6711645126343	48.009902238845825	206.5615537116413	481.5527274608612	172.10853481292725	393.4086580340893	290.0	257156.0
282234	10.0	580.0	0.0	-119.43560976821256	0.0	417.6666666666667	1.0	0.0	0.0	-0.0027444104677723617	-0.0027444104677723617	0.011344154740368064	1.9637247168717262	8.660678550616775e-07	1.9637255817234351	0.48818698579690717	2.5056285330561368	3433.0	-136.58932796544445	0.0	500.0	775.1168763637543	53.211997985839844	205.1604978806679	530.3942883014679	191.51059007644653	390.95732478517976	289.0	282234.0
306610	10.0	640.0	0.0	-120.59882174748034	0.0	405.6666666666667	1.0	0.0	0.0	-0.0015334013484679392	-0.0015334013484679392	0.011042837711988355	1.5870489672680583	1.818144628697056e-06	1.5870507805590413	0.3952292932114404	2.482718187532609	3769.3333333333335	-73.29588544800288	0.0	272.0	842.8461129665375	56.52089595794678	202.79225595659466	577.8724627494812	208.4527542591095	389.9277212123928	288.0	306610.0
