Steps	update/episode	update/cum_cost	train/reward	train/cost	train/cost_distance	train/cost_speed	train/length	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/actor_rew	loss/actor_total	loss/kl	loss/vf0	loss/vf1	loss/vf_total	loss/total	loss/entropy	update/gradient_steps	test/reward	test/cost	test/cost_distance	test/cost_speed	test/length	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
29675	40.0	0.0	-508.64315731442264	0.0	0.0	0.0	494.3333333333333	1.0	0.0	0.0	0.0012545232004105764	0.0012545232004105764	0.009882625369862117	85.12719028522093	0.003036908146030977	85.13022705340451	21.283811257015337	2.844974678361997	232.66666666666666	-461.35165151448643	0.0	0.0	0.0	500.0	75.80157256126404	5.259199142456055	190.1430185305739	49.64919066429138	20.8931827545166	420.6691462423642	599.0	29675.0
49675	10.0	90.0	0.0	-418.5125691786924	0.0	0.0	0.0	500.0	1.0	0.0	0.0	-0.004618242441490741	-0.004618242441490741	0.005837253489470383	16.370830146930157	0.00014459378653788386	16.370974715703575	4.088125439790578	2.8660178528382225	583.0	-362.19735689225945	0.0	0.0	0.0	500.0	132.5596706867218	10.444542407989502	191.48756564673525	82.79995393753052	39.31517434120178	406.78825547818263	598.0	49675.0
79286	10.0	140.0	0.0	-302.1799368842067	0.0	0.0	0.0	493.3333333333333	1.0	0.0	0.0	-0.0076186069849190205	-0.0076186069849190205	0.006499926375387149	3.971066128689305	2.7967733432848527e-05	3.9710940990758994	0.9851549186136409	2.852255251614942	967.6666666666666	-292.4045146761962	0.0	0.0	0.0	500.0	214.6293342113495	15.753055810928345	190.43924150378584	131.6694061756134	67.20687222480774	398.6699702835555	597.0	79286.0
108999	10.0	200.0	0.0	-234.28523343893357	0.0	0.0	0.0	495.0	1.0	0.0	0.0	-0.00950972408266655	-0.00950972408266655	0.010009900190198097	1.7975431044275556	5.84459944027079e-06	1.7975489425783373	0.439877511196149	2.8005812410265243	1351.6666666666667	-205.48381619675808	0.0	0.0	0.0	500.0	291.60911750793457	21.048706531524658	190.03543015857997	180.88312101364136	89.67728996276855	402.86381738791636	596.0	108999.0
138479	10.0	260.0	0.0	-189.78857132555277	0.0	0.0	0.0	491.0	1.0	0.0	0.0	-0.00516834523295984	-0.00516834523295984	0.007577650387594029	1.7220471123696632	4.476996955406116e-06	1.7220515878427596	0.42534455254910486	2.76172262020212	1755.6666666666667	-170.11940070748284	0.0	0.0	0.0	500.0	369.21031045913696	26.19180727005005	190.8993888221462	230.73395109176636	112.28455209732056	403.7070849314046	595.0	138479.0
165253	10.0	320.0	0.0	-152.7766634794944	0.0	0.0	0.0	445.6666666666667	1.0	0.0	0.0	-0.0036238529265901196	-0.0036238529265901196	0.006879794943707011	3.340795429007523	2.0265143556078987e-06	3.340797457446173	0.8315755123977805	2.714382264220599	2161.6666666666665	-103.20284668612601	0.0	0.0	0.0	500.0	444.89878273010254	31.98704433441162	187.5759428496245	276.2256112098694	136.68612718582153	400.2138583951784	594.0	165253.0
194445	10.0	380.0	0.0	-161.06507498150884	0.0	0.0	0.0	486.0	1.0	0.0	0.0	-0.0047344094405784	-0.0047344094405784	0.009172595874712761	0.876976946662916	1.2123886209654918e-05	0.8769890678556339	0.21451285741242915	2.6594475783799854	2575.0	-128.34672844367122	0.0	0.0	0.0	500.0	522.1999733448029	37.15868926048279	188.38124108549493	326.13500237464905	158.90628170967102	400.88340184708375	593.0	194445.0
222849	10.0	440.0	0.0	-148.0055861839696	0.0	0.0	0.0	473.0	1.0	0.0	0.0	-0.0034330480021625654	-0.0034330480021625654	0.009005920769943073	0.8620715492828323	8.097624222552279e-07	0.8620723609897212	0.21208504231815997	2.622371577674691	2965.6666666666665	-132.90011020277964	0.0	0.0	0.0	500.0	602.9821844100952	42.50372767448425	188.2187854502593	375.5239646434784	184.95449209213257	397.60493435900673	592.0	222849.0
250524	10.0	500.0	0.0	-144.26880259447285	0.0	0.0	0.0	461.0	1.0	0.0	0.0	-0.00294377641671535	-0.00294377641671535	0.009677834267465045	1.129123573939417	8.478384974581304e-07	1.1291244232670001	0.27933732957767404	2.5693970072454757	3366.3333333333335	-154.6251002973758	0.0	0.0	0.0	500.0	679.7005059719086	47.76793909072876	188.4108917260532	424.0497784614563	207.8827884197235	396.4410336318451	591.0	250524.0
276322	10.0	560.0	0.0	-124.40999597882595	0.0	0.0	0.0	429.6666666666667	1.0	0.0	0.0	-0.003311019349370547	-0.003311019349370547	0.007366088295127311	1.5390967355683607	5.391186161290018e-07	1.5390972787834172	0.3814633002485893	2.5290341997387413	3765.0	-72.82520469602585	0.0	0.0	0.0	264.0	751.8052816390991	51.40410780906677	185.35483653155498	469.45469641685486	230.9464774131775	394.519612936936	590.0	276322.0
