Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	train/cost_distance	loss/estep_loss	estep/dual0	estep/dual1	estep/estep_time	mstep/mstep_kl_mu	mstep/mstep_kl_std	mstep/mstep_loss_kl	mstep/mstep_loss_mle	mstep/mstep_loss_total	mstep/mstep_dual_mu	mstep/mstep_dual_std	mstep/entropy	mstep/mstep_time	loss/loss_q0	estep/val_q0	loss/loss_q1	estep/val_q1	estep/thres_q1	loss/q_total	update/gradient_steps	test/reward	test/cost	test/length	test/cost_distance	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
9005	10.0	2217.0	-404.5810991520683	221.7	900.0	221.7	-0.41038344464368315	0.354261594282256	1.1271345853121257	2.2370420553949137	0.005163558253229381	0.0005288421620045685	-0.0003688427851087305	0.34360940125253503	0.3432405587037406	0.14104393177148375	0.3610603143285131	5.634893093109131	1.5197705698013309	0.03153415490743807	-0.4988823308547338	0.09130673817255425	0.27361075917879746	0.002774694783573807	0.1228408933348127	900.0	-292.10372832463923	158.5	581.0	158.5	54.62618947029114	7.896179676055908	147.15977189875846	34.36888790130615	12.361121892929077	192.7027201503152	699.0	9005.0
20427	5.0	20.0	4823.0	-498.7678639166253	260.6	1142.0	260.6	-0.57059303428097	1.2317394422018173	5.082277571909679	7.330328767019904	0.005107371086175887	0.0005301854320583232	-0.00048761447109158917	0.36269011477664137	0.3622025002687914	0.21218585973889326	0.3662951560160908	5.657967863066184	4.874968097214102	0.02109008493494598	-0.4908629967953402	0.03545903960967048	0.2614882397620351	0.002774694783573807	0.056549124597472245	2042.0	-608.6504357762135	912.5	1276.0	912.5	136.51896119117737	29.465479135513306	126.07974175184857	78.42296862602234	28.630513429641724	190.8111684716493	698.0	20427.0
30927	5.0	30.0	7697.0	-504.44163601294423	287.4	1050.0	287.4	-0.24904721301048988	0.5802719102516064	2.0741109682495384	13.899073584193262	0.0048789874187172	0.0004986932442434848	-0.0003386658262456876	0.3580304570425118	0.35769179128465184	0.1262203682178542	0.22532720094990139	5.690228139786484	8.881823448680699	0.018767461586865552	-0.5047701565424602	0.024290092717856163	0.27688041156246584	0.002774694783573807	0.04305755434202999	3092.0	-601.6302516086748	746.0	1291.0	746.0	219.93130469322205	51.61189937591553	122.00674798142515	121.09036159515381	47.22904372215271	183.73995524579067	697.0	30927.0
41663	5.0	40.0	11253.0	-466.93051504086606	355.6	1073.0	355.6	-0.37149012727000413	0.07570139004101412	1.1920928955078125e-06	20.326060062458144	0.004666219781441408	0.0005209640562066074	-0.000175501058746342	0.3516794236123675	0.3515039227306289	0.04238444599331646	0.2365864150892091	5.6785062433843105	12.707872850712885	0.01902542968340881	-0.49912803638136793	0.022623031382801022	0.3010107698803503	0.002774694783573807	0.04164846108279415	4166.0	-669.3501253947172	66.0	1262.0	66.0	298.11220049858093	73.0659327507019	120.72657759802925	162.76013565063477	62.28613209724426	185.13081961739246	696.0	41663.0
49715	5.0	50.0	13267.0	-356.1064189959923	201.4	805.0	201.4	-0.35532180181941625	0.11072646567355032	1.1920928955078125e-06	25.612457634647434	0.004850621836467106	0.0005101411714744957	-0.0003157841058074825	0.3534417513364592	0.3531259671871706	0.09647028763194263	0.175035450579772	5.6654645700632456	16.01391284450981	0.020077398573793162	-0.4981119985165799	0.02048657815556346	0.2955614990144041	0.002774694783573807	0.04056397670451899	4971.0	-474.9576393864736	275.5	1034.0	275.5	363.4705169200897	89.66885948181152	121.44684412105111	198.24286437034607	75.55879306793213	181.57304256350974	695.0	49715.0
58871	5.0	60.0	15806.0	-399.17251707461793	253.9	915.0	253.9	-0.32405579129160794	0.15498526905171203	1.1920928955078125e-06	30.989812060735122	0.004896665700999422	0.0004877688943491807	-0.00037319777538993035	0.35202841603860074	0.35165521821340606	0.12726565866881595	0.09153496412210593	5.6444588774676925	19.224196696645834	0.023418205162011086	-0.4965528719224787	0.019378173299231412	0.29875597539947546	0.002774694783573807	0.04279637840621207	5887.0	-519.650221102784	47.0	1220.0	47.0	437.0636327266693	110.47798109054565	120.66657870109127	235.6467649936676	90.93888664245605	180.26205286444457	694.0	58871.0
67694	5.0	70.0	18112.0	-452.0232964115603	230.6	882.0	230.6	-0.32139746057473584	0.1552447786136547	1.1920928955078125e-06	36.085669801619076	0.00489146935016221	0.0005091410489275605	-0.0002489265627106749	0.3539038971911206	0.35365497082674613	0.07499656127660172	0.24201386555387341	5.672414950502697	22.361445648870223	0.02233783730011788	-0.5053226987318119	0.01757003605902163	0.29743738585656476	0.002774694783573807	0.039907873325185035	6769.0	-265.8198691039377	187.5	520.0	187.5	494.3231122493744	117.4692895412445	122.3468708811239	273.7705752849579	103.083247423172	179.62933084648165	693.0	67694.0
77515	5.0	80.0	21320.0	-472.1705776603236	320.8	982.0	320.8	-0.291197028033845	0.13439314254007598	1.1920928955078125e-06	41.08186236904016	0.00487422540436455	0.0005234436179670583	-0.00015476365431697108	0.3557613433742715	0.35560657982306687	0.04300820055871045	0.28949325768060796	5.690474662664215	25.654582190902094	0.01937915431726781	-0.5084310783084682	0.017362872907766686	0.30577818251190314	0.002774694783573807	0.03674202720499969	7751.0	-258.5860052817043	102.5	451.0	102.5	557.344863653183	123.64661455154419	123.53755139516866	314.78890204429626	118.90934705734253	178.73025810125895	692.0	77515.0
87351	5.0	90.0	23464.0	-508.37889436534715	214.4	983.0	214.4	-0.2793056463171551	0.1440358658253056	1.1920928955078125e-06	46.71681264188229	0.004531720954645153	0.0005171104008710487	-0.00012691468278727528	0.3560187293564881	0.3558918145008203	0.02980800987622603	0.2868657071309966	5.694440309109728	29.359169681382376	0.021365270598850003	-0.5167510493136038	0.01568437855864868	0.2972627587434719	0.002774694783573807	0.037049649121917445	8735.0	-240.2566044622689	91.0	401.0	91.0	618.0720398426056	128.91535472869873	124.70973712816375	354.9374270439148	134.21925806999207	178.57468303772464	691.0	87351.0
93936	5.0	100.0	25160.0	-334.51368009077476	169.6	658.0	169.6	-0.2657060440641042	0.1353990593557118	1.1920928955078125e-06	51.01529407102648	0.004698413131125087	0.0005435343862916016	-5.4054578594282885e-05	0.3560863970170269	0.3560323419904269	0.0	0.303266488259098	5.691906498558253	32.23115912940368	0.021450755511032617	-0.5198831325425208	0.016203382857126893	0.2991905225763568	0.002774694783573807	0.03765413836692111	9393.0	-375.02525133792176	293.0	714.0	293.0	667.2976264953613	139.68705534934998	125.32299400412168	384.6401460170746	142.97042512893677	178.04040543760084	690.0	93936.0
